order_id,order_date,year,month,region,state,customer_id,customer_age,customer_income,customer_segment,product_category,sales_channel,payment_method,unit_price,quantity,discount_rate,shipping_cost,sales_amount,profit,profit_margin,customer_rating,return_flag,delivery_days,marketing_spend,ad_clicks,website_visits,employee_id
19826,2021-10-09,2021,10,South,VA,118857,30,86201.73,Young Professional,Beauty,In Store,Debit Card,23.51,3,0.177,3.0,61.05,15.24,0.25,5.0,0,0,52.67,6,25,1115
19827,2025-06-26,2025,6,Midwest,MI,118490,56,45652.16,Family,Clothing,Mobile App,Debit Card,162.54,2,0.291,17.03,247.51,57.08,0.231,3.7,0,5,41.69,4,16,1014
19828,2021-11-06,2021,11,Midwest,IL,115426,18,88103.93,Young Professional,Clothing,Third Party,,63.91,4,0.711,0.46,74.34,7.24,0.097,3.8,0,4,76.92,10,24,1147
19829,2023-12-04,2023,12,West,CA,115482,58,61838.8,Family,Electronics,Online,Credit Card,102.76,3,0.023,2.73,303.92,75.4,0.248,4.1,0,5,76.13,11,23,1021
19830,2024-11-18,2024,11,South,FL,114009,61,67954.73,Student,Books,In Store,Credit Card,16.52,4,0.111,0.48,59.23,27.66,0.467,2.2,0,0,16.48,0,15,1127
19831,2022-05-09,2022,5,West,CA,109839,25,55844.07,Family,Groceries,Third Party,PayPal,29.51,5,0.015,3.92,149.26,50.64,0.339,3.5,0,9,14.2,1,16,1067
19832,2021-05-13,2021,5,Midwest,MI,105469,21,86038.25,Business,Beauty,In Store,Debit Card,20.2,1,0.008,0.0,20.04,4.82,0.24,3.4,0,0,72.26,11,24,1028
19833,2023-04-03,2023,4,South,GA,122124,25,116887.88,Retiree,Furniture,In Store,Debit Card,504.81,3,0.025,2.13,1478.7,257.28,0.174,4.5,0,0,33.68,7,26,1073
19834,2025-11-27,2025,11,West,CO,116308,25,46785.38,Young Professional,Groceries,In Store,,44.45,5,0.119,1.36,197.16,93.52,0.474,3.8,0,0,28.97,3,23,1067
19835,2023-07-05,2023,7,Midwest,OH,124346,49,119715.58,Young Professional,Sports,Third Party,PayPal,77.2,4,0.246,3.42,236.26,49.58,0.21,3.4,0,1,28.19,2,19,1129
19836,2023-09-14,2023,9,Northeast,MA,116362,18,67081.83,Young Professional,Electronics,Online,Cash,139.12,6,0.271,9.11,617.62,255.94,0.414,3.4,0,5,46.13,3,21,1124
19837,2021-07-30,2021,7,South,TX,103406,39,25839.32,Student,Groceries,Online,Credit Card,5.0,1,0.059,6.36,11.07,4.64,0.419,4.5,0,5,21.36,0,15,1142
19838,2023-09-12,2023,9,Midwest,WI,106308,50,38141.41,Family,Furniture,Online,Credit Card,289.52,4,0.477,14.28,619.96,209.51,0.338,4.5,0,5,47.11,7,22,1010
19839,2024-11-01,2024,11,Northeast,MA,127550,30,59961.73,Business,Groceries,In Store,Debit Card,19.0,3,0.154,0.0,48.22,15.96,0.331,4.9,0,0,28.34,5,16,1098
19840,2021-03-13,2021,3,West,CA,125636,26,36119.94,Family,Clothing,Online,Credit Card,19.88,3,0.004,13.44,72.84,24.6,0.338,4.1,0,3,168.1,23,39,1058
19841,2022-01-11,2022,1,West,AZ,104445,42,59343.55,Business,Sports,Mobile App,,205.72,6,0.182,13.93,1023.6,385.51,0.377,3.5,0,4,37.0,6,21,1027
19842,2022-07-24,2022,7,South,TX,121656,33,46492.56,Student,BEAUTY,Third Party,PayPal,43.45,2,0.135,4.0,79.17,32.03,0.405,3.6,0,8,46.47,4,20,1011
19843,2024-02-26,2024,2,South,VA,105152,35,24198.91,Family,Furniture,In Store,Debit Card,501.35,2,0.082,1.94,922.42,208.79,0.226,3.6,0,0,65.91,9,25,1047
19844,2025-01-16,2025,1,West,WA,118985,32,42108.15,Business,Electronics,Third Party,Debit Card,277.5,1,0.031,0.84,269.74,55.32,0.205,4.3,1,4,13.96,2,17,1031
19845,2025-06-06,2025,6,South,TX,117203,39,74399.95,Business,Clothing,Online,Debit Card,33.21,3,0.028,18.1,114.94,25.2,0.219,,0,4,81.66,9,22,1146
19846,2021-01-05,2021,1,Northeast,CT,117127,38,51684.16,Business,Sports,In Store,Credit Card,37.06,2,0.027,0.87,72.99,18.41,0.252,3.9,0,0,51.88,5,26,1066
19847,2022-03-18,2022,3,Northeast,NY,120859,49,44779.69,Business,Clothing,Mobile App,Debit Card,118.53,3,0.252,11.0,276.98,91.29,0.33,4.2,0,1,54.46,6,18,1098
19848,2023-02-06,2023,2,Northeast,PA,113001,24,56174.34,Family,Groceries,Mobile App,Debit Card,25.03,1,0.135,8.53,30.18,3.23,0.107,5.0,0,4,22.69,1,16,1069
19849,2024-02-12,2024,2,Northeast,NY,107174,37,41506.67,Business,Furniture,In Store,PayPal,297.44,3,0.07,5.9,835.76,289.86,0.347,4.3,0,0,12.49,1,10,1027
19850,2021-07-10,2021,7,Midwest,MI,108374,56,18721.16,Student,Groceries,Online,Credit Card,10.93,2,0.451,23.22,35.22,13.53,0.384,3.4,0,2,64.59,9,27,1089
19851,2024-03-03,2024,3,Midwest,OH,110923,42,49652.13,Business,Sports,Online,Cash,301.74,2,0.443,15.39,351.53,147.48,0.42,3.8,0,3,9.68,0,13,1046
19852,2021-04-28,2021,4,Midwest,IL,115502,62,74953.62,Young Professional,Groceries,Online,Credit Card,55.96,6,0.081,10.65,319.21,140.32,0.44,3.9,0,3,33.43,7,28,1007
19853,2023-06-18,2023,6,Northeast,CT,111379,43,29354.63,Family,Books,In Store,PayPal,14.65,3,0.002,7.44,51.3,22.14,0.432,5.0,0,0,12.66,2,19,1066
19854,2025-09-19,2025,9,South,FL,116068,55,47009.15,Family,Beauty,Online,Credit Card,26.16,3,0.12,6.61,75.67,22.33,0.295,3.1,1,7,40.1,11,23,1023
19855,2022-12-31,2022,12,Midwest,OH,126428,43,31901.86,Business,Groceries,Online,Credit Card,9.76,3,0.236,11.41,33.78,10.49,0.31,3.1,0,3,50.51,5,22,1127
19856,2025-05-07,2025,5,South,GA,129648,30,60365.71,Young Professional,Sports,Online,Cash,132.69,2,0.404,15.14,173.31,55.1,0.318,3.4,0,3,33.53,6,18,1073
19857,2025-03-12,2025,3,Northeast,MA,117372,49,60418.58,Business,Furniture,Online,Debit Card,405.69,2,0.142,3.54,699.7,173.63,0.248,4.3,0,3,24.35,2,17,1009
19858,2023-06-06,2023,6,West,CA,129280,30,34092.62,Family,Sports,Mobile App,Credit Card,97.1,2,0.085,11.86,189.55,48.73,0.257,4.5,0,4,23.79,5,19,1035
19859,2023-12-22,2023,12,West,CA,115052,26,94615.65,Business,Furniture,In Store,Credit Card,270.85,2,0.022,3.17,532.95,87.3,0.164,3.6,0,0,17.12,1,4,1132
19860,2021-09-16,2021,9,South,GA,104162,21,29503.58,Family,Sports,Mobile App,Credit Card,44.81,4,0.011,8.3,185.57,86.97,0.469,1.9,0,4,23.13,3,17,1094
19861,2022-12-17,2022,12,South,TX,114490,21,41416.66,Family,Furniture,In Store,PayPal,476.37,5,0.233,2.52,1829.4,570.42,0.312,3.6,0,0,14.15,0,16,1037
19862,2022-10-23,2022,10,West,OR,121932,42,48033.77,Family,Sports,Mobile App,Credit Card,41.55,2,,1.9,76.36,19.07,0.25,4.9,0,7,77.8,8,18,1069
19863,2024-08-04,2024,8,Northeast,NJ,111648,19,45508.11,Family,Groceries,Online,Debit Card,64.24,7,0.027,9.74,447.28,133.6,0.299,3.6,0,4,22.16,1,18,1029
19864,2024-04-05,2024,4,West,OR,122211,55,36172.93,Retiree,Books,Third Party,Debit Card,37.52,3,0.252,0.0,84.19,29.25,0.347,4.1,0,5,8.93,0,17,1071
19865,2022-11-24,2022,11,South,VA,128601,53,15000.0,Family,Electronics,Online,Debit Card,363.96,4,0.185,14.95,1201.46,371.7,0.309,5.0,0,6,45.8,4,14,1087
19866,2023-04-07,2023,4,South,VA,118021,76,44749.25,Student,Electronics,Mobile App,Credit Card,367.79,3,0.193,5.49,895.91,168.48,0.188,3.7,1,4,50.08,6,22,1148
19867,2023-04-08,2023,4,Midwest,IL,125059,63,122628.33,Family,Books,Online,Credit Card,10.2,2,0.033,19.93,39.66,15.1,0.381,5.0,0,4,138.16,18,31,1054
19868,2025-03-24,2025,3,South,NC,118237,40,36283.63,Business,Electronics,Third Party,Credit Card,463.64,2,0.134,3.26,806.28,194.68,0.241,4.4,0,5,53.61,6,24,1098
19869,2022-02-13,2022,2,South,VA,122420,28,74054.4,Family,Beauty,Online,PayPal,44.08,4,0.014,0.17,174.02,38.99,0.224,3.7,0,7,27.29,2,24,1134
19870,2024-06-13,2024,6,South,VA,108304,44,34445.88,Business,Clothing,In Store,Credit Card,12.68,2,0.035,0.0,24.47,8.46,0.346,4.6,0,0,93.74,14,35,1130
19871,2022-04-12,2022,4,South,VA,121291,60,27612.36,Student,Beauty,In Store,Credit Card,20.52,3,0.093,1.73,57.56,7.7,0.134,4.2,0,0,9.8,0,17,1116
19872,2024-09-13,2024,9,Northeast,NY,102120,20,21093.77,Family,Electronics,Mobile App,Cash,224.54,3,0.12,15.41,608.2,88.48,0.145,4.9,0,5,76.73,15,24,1026
19873,2025-03-21,2025,3,Midwest,OH,105006,45,,Young Professional,Beauty,Online,Debit Card,168.37,2,0.029,15.13,342.1,63.99,0.187,4.6,0,4,40.17,5,21,1092
19874,2023-12-14,2023,12,Midwest,OH,123429,42,27800.17,Young Professional,Electronics,Mobile App,Debit Card,304.29,3,0.248,1.0,687.48,337.06,0.49,3.8,0,4,17.68,3,16,1072
19875,2021-01-12,2021,1,Midwest,OH,123833,23,41206.24,Retiree,Sports,In Store,PayPal,123.8,5,0.092,0.58,562.63,177.43,0.315,3.8,0,0,31.59,2,18,1134
19876,2025-04-19,2025,4,Northeast,NY,109505,48,96047.58,Young Professional,Beauty,Online,Credit Card,85.81,4,0.095,18.36,328.99,90.11,0.274,4.2,0,8,29.36,3,26,1132
19877,2021-08-31,2021,8,Northeast,MA,107699,52,30921.52,Family,Clothing,Third Party,Credit Card,42.91,1,0.049,4.48,45.29,14.59,0.322,2.8,0,5,22.56,2,24,1014
19878,2022-11-29,2022,11,Midwest,MI,100878,31,30133.56,Retiree,Electronics,Mobile App,PayPal,786.36,5,0.114,3.98,3487.55,1248.8,0.358,3.5,0,6,38.21,2,22,1069
19879,2021-04-08,2021,4,South,TX,113203,36,77829.48,Young Professional,Clothing,In Store,PayPal,33.21,1,0.24,2.47,27.71,13.35,0.482,4.8,0,0,23.64,4,23,1030
19880,2021-11-28,2021,11,Northeast,NY,111751,44,54312.87,Young Professional,Groceries,In Store,Debit Card,34.69,1,0.387,4.2,25.46,2.81,0.11,3.1,0,0,86.29,7,20,1144
19881,2025-03-24,2025,3,West,AZ,119126,50,85272.6,Student,Beauty,In Store,Credit Card,30.36,3,0.316,0.0,62.3,23.58,0.378,3.3,0,0,104.66,9,19,1081
19882,2024-08-31,2024,8,South,VA,114923,53,23334.72,Business,Groceries,Online,Debit Card,22.49,3,0.021,9.95,76.0,25.43,0.335,4.0,0,2,64.98,5,30,1104
19883,2024-06-17,2024,6,South,NC,126299,47,28049.68,Young Professional,Clothing,Online,Debit Card,115.05,4,0.009,16.16,472.22,230.51,0.488,4.7,0,3,84.58,9,27,1063
19884,2022-12-23,2022,12,Northeast,MA,106612,33,52951.76,Family,Furniture,Online,Credit Card,66.53,4,0.259,18.98,216.17,82.97,0.384,4.2,0,2,17.91,0,12,1149
19885,2022-12-30,2022,12,South,TX,126566,18,113387.68,Retiree,Furniture,Online,Credit Card,924.74,4,0.122,8.97,3256.66,661.84,0.203,3.4,0,8,43.53,8,22,1143
19886,2021-06-12,2021,6,South,TX,129833,64,59517.48,Young Professional,Sports,Mobile App,Debit Card,92.19,4,0.088,4.86,341.17,101.97,0.299,3.0,0,3,89.64,8,19,1008
19887,2023-01-12,2023,1,West,WA,103201,25,99690.95,Family,Sports,Third Party,Gift Card,214.41,2,0.042,2.68,413.49,89.82,0.217,4.7,0,7,101.99,8,21,1077
19888,2025-07-20,2025,7,South,VA,106302,27,37357.35,Family,Groceries,Online,Debit Card,114.38,4,0.306,11.47,328.99,89.19,0.271,3.2,0,5,10.34,3,16,1134
19889,2024-03-30,2024,3,South,NC,118509,56,54785.54,Family,Sports,Mobile App,Debit Card,34.71,7,0.045,7.11,239.15,35.8,0.15,3.3,0,9,27.22,2,14,1142
19890,2022-04-23,2022,4,West,CO,117970,40,65322.95,Young Professional,Books,Mobile App,Debit Card,15.97,3,0.022,,57.87,5.22,0.09,3.8,0,7,29.71,2,19,1023
19891,2021-03-23,2021,3,Northeast,MA,100279,54,41814.24,Family,Electronics,In Store,Cash,424.61,2,0.222,2.53,663.22,227.96,0.344,4.2,0,0,34.18,5,19,1079
19892,2022-12-12,2022,12,Northeast,NJ,123145,44,33728.09,Business,Furniture,Online,Debit Card,179.66,4,0.026,15.36,715.32,197.46,0.276,4.0,0,3,35.76,6,20,1089
19893,2024-03-06,2024,3,South,NC,126714,18,20118.58,Family,Beauty,Mobile App,Debit Card,112.91,1,0.032,9.39,118.69,42.26,0.356,3.0,0,4,18.21,1,16,1009
19894,2021-09-10,2021,9,Northeast,CT,129834,29,56034.17,Young Professional,Beauty,In Store,PayPal,139.88,5,0.082,5.76,647.81,159.11,0.246,4.6,0,0,51.97,16,36,1027
19895,2021-04-24,2021,4,Northeast,CT,108714,28,81309.59,Retiree,Clothing,Online,Debit Card,20.67,4,0.146,14.01,84.62,30.4,0.359,5.0,0,8,12.24,0,11,1128
19896,2025-09-18,2025,9,South,TX,114595,27,27392.09,Student,Furniture,Mobile App,PayPal,1355.32,6,0.076,14.78,7528.67,3804.78,0.505,,0,6,38.26,3,14,1125
19897,2021-09-09,2021,9,Midwest,IL,118109,21,28881.67,Student,Electronics,Mobile App,Debit Card,150.93,4,0.268,10.89,452.81,123.85,0.274,5.0,0,5,8.7,1,8,1095
19898,2025-12-02,2025,12,South,VA,126034,51,90740.82,Young Professional,Electronics,In Store,Debit Card,239.46,6,0.1,0.62,1293.7,454.45,0.351,2.9,0,0,2.11,2,16,1132
19899,2023-02-24,2023,2,West,WA,121380,56,50740.68,Young Professional,Sports,Online,Credit Card,88.73,2,0.045,12.7,182.17,49.76,0.273,3.1,0,1,21.43,4,19,1016
19900,2023-07-30,2023,7,Midwest,MN,102446,28,48811.77,Young Professional,Groceries,In Store,Credit Card,31.26,2,0.227,4.9,53.23,10.25,0.192,3.0,0,0,51.35,10,20,1139
19901,2021-08-26,2021,8,Northeast,NY,128144,45,56904.52,Young Professional,Beauty,Online,PayPal,18.4,2,0.096,12.73,46.0,19.59,0.426,3.2,0,4,36.64,5,19,1014
19902,2021-08-21,2021,8,Northeast,NJ,102889,18,37190.58,Young Professional,Electronics,Mobile App,Credit Card,258.89,3,0.059,18.01,748.86,214.29,0.286,4.6,0,6,107.12,12,37,1072
19903,2021-09-22,2021,9,Northeast,MA,124127,51,63529.24,Retiree,Groceries,In Store,PayPal,93.24,6,0.001,2.15,561.03,252.12,0.449,3.6,0,0,12.62,0,14,1115
19904,2025-03-31,2025,3,Northeast,NY,128618,27,38362.36,Young Professional,Sports,Online,Debit Card,189.8,5,0.013,5.15,941.81,240.84,0.256,5.0,0,5,54.24,13,24,1007
19905,2025-06-22,2025,6,Northeast,MA,111284,45,32016.08,Young Professional,Electronics,Online,Credit Card,127.15,1,0.05,12.89,133.68,43.87,0.328,4.0,0,2,16.44,1,14,1030
19906,2022-08-21,2022,8,Midwest,OH,124017,38,131654.42,Retiree,Electronics,In Store,Cash,320.65,1,0.24,0.0,243.69,95.66,0.393,4.2,0,0,16.5,2,12,1002
19907,2021-09-04,2021,9,Midwest,WI,125898,28,35599.31,Young Professional,Electronics,Online,Credit Card,683.32,3,0.077,4.29,1896.4,836.76,0.441,5.0,0,8,69.04,12,29,1074
19908,2025-01-15,2025,1,South,TX,103098,67,52728.47,Business,Sports,In Store,Credit Card,30.52,2,0.137,4.84,57.52,22.68,0.394,4.9,0,0,60.44,9,20,1040
19909,2025-12-13,2025,12,West,CO,104532,51,67747.41,Business,Electronics,Third Party,Cash,1097.0,3,0.304,3.36,2293.9,844.07,0.368,3.4,0,10,54.49,9,23,1012
19910,2022-08-03,2022,8,South,FL,120125,40,37381.96,Family,Electronics,Third Party,Credit Card,421.28,3,0.079,3.09,1167.09,340.09,0.291,4.4,0,5,12.46,2,23,1043
19911,2021-06-17,2021,6,South,FL,103090,39,54555.09,Young Professional,Electronics,Online,Debit Card,197.46,1,0.157,7.43,173.89,53.36,0.307,2.6,0,5,61.71,7,23,1015
19912,2025-03-09,2025,3,Northeast,NJ,102711,32,25293.83,Business,Clothing,Online,PayPal,71.88,5,0.107,17.98,338.92,98.27,0.29,2.9,0,4,41.36,3,23,1064
19913,2022-04-30,2022,4,South,TX,126648,28,52946.98,Retiree,Sports,Mobile App,Credit Card,24.36,3,0.027,13.99,85.1,17.39,0.204,4.4,0,7,27.35,2,15,1099
19914,2023-09-27,2023,9,Midwest,OH,119127,18,26726.53,Business,Furniture,Mobile App,Credit Card,493.34,3,0.171,8.66,1235.6,180.41,0.146,3.8,0,5,39.16,5,22,1141
19915,2024-03-16,2024,3,Northeast,MA,128932,47,36178.64,Retiree,Clothing,In Store,Credit Card,54.86,1,0.052,3.23,55.24,22.03,0.399,3.3,1,0,11.25,2,16,1083
19916,2024-08-18,2024,8,West,OR,123169,56,39567.38,Young Professional,Furniture,In Store,PayPal,491.94,2,0.031,9.94,963.32,436.26,0.453,4.0,0,0,28.95,2,14,1004
19917,2025-07-10,2025,7,Midwest,MI,111906,62,40221.38,Young Professional,Groceries,In Store,Credit Card,34.15,3,0.117,0.37,90.83,23.42,0.258,4.4,0,0,145.17,22,41,1114
19918,2025-09-29,2025,9,Northeast,MA,129543,44,47646.03,Retiree,Groceries,Online,Debit Card,49.89,4,0.089,13.23,195.03,60.95,0.313,4.4,0,3,36.6,5,19,1092
19919,2025-01-16,2025,1,West,AZ,117565,51,29134.8,Family,Electronics,Mobile App,PayPal,568.63,3,0.185,8.7,1399.0,345.59,0.247,2.8,0,6,41.45,4,15,1063
19920,2021-05-30,2021,5,West,CO,121708,38,,Family,BOOKS,In Store,Credit Card,46.82,1,0.108,2.72,44.48,13.2,0.297,3.2,0,0,12.82,1,17,1012
19921,2023-02-11,2023,2,Midwest,MI,119198,39,61386.87,Young Professional,Books,Online,Debit Card,15.8,3,0.313,10.18,42.74,15.16,0.355,4.0,0,4,16.99,3,17,1046
19922,2024-05-22,2024,5,Midwest,MI,111447,29,96567.24,Family,Clothing,Mobile App,Credit Card,55.69,3,0.197,15.16,149.32,64.31,0.431,3.7,0,3,4.27,1,17,1067
19923,2022-10-27,2022,10,South,TX,103471,27,30727.51,Young Professional,Beauty,Mobile App,Credit Card,30.38,3,0.383,3.24,59.47,-0.89,-0.015,4.3,0,4,9.69,2,16,1004
19924,2025-11-08,2025,11,South,VA,101037,53,,Young Professional,Sports,Online,Debit Card,33.1,3,0.062,16.18,109.32,28.56,0.261,1.9,0,4,14.47,2,15,1056
19925,2021-02-08,2021,2,Northeast,PA,104824,67,56797.49,Young Professional,Sports,In Store,Credit Card,55.36,6,0.18,3.62,275.99,53.6,0.194,3.9,0,0,28.33,3,21,1093
19926,2021-10-23,2021,10,South,VA,111723,25,72430.36,Young Professional,Clothing,Online,Credit Card,93.38,2,0.675,3.95,64.65,22.62,0.35,3.8,0,4,56.99,9,26,1112
19927,2022-10-13,2022,10,West,CO,119048,39,65966.25,Student,Books,Mobile App,Credit Card,92.89,3,0.121,7.14,252.09,41.67,0.165,4.7,0,3,58.47,6,20,1122
19928,2024-09-23,2024,9,Midwest,IL,124575,25,77181.71,Business,Furniture,Online,Cash,313.37,4,0.131,10.09,1099.36,391.88,0.356,3.1,0,8,21.32,2,10,1052
19929,2024-11-10,2024,11,West,WA,112867,37,41669.5,Young Professional,Books,Mobile App,Credit Card,65.0,4,0.065,12.57,255.67,66.6,0.26,5.0,0,5,52.16,7,29,1061
19930,2022-08-24,2022,8,West,WA,119328,52,53901.56,Student,Clothing,In Store,Debit Card,97.19,4,0.201,3.68,314.3,114.45,0.364,2.7,0,0,53.0,4,28,1078
19931,2024-12-02,2024,12,Midwest,MI,118283,22,34877.24,Retiree,Electronics,Third Party,Credit Card,351.01,3,0.127,0.22,919.52,221.78,0.241,4.3,0,5,53.78,6,27,1025
19932,2023-05-03,2023,5,South,TX,107263,39,26943.27,Family,Electronics,In Store,Credit Card,204.47,4,0.018,0.0,803.16,179.85,0.224,4.4,0,0,77.35,6,17,1135
19933,2021-02-02,2021,2,Midwest,MI,129592,18,63928.85,Young Professional,Beauty,Online,Debit Card,14.49,3,0.227,8.25,41.85,17.23,0.412,3.7,0,5,36.94,5,17,1138
19934,2025-05-20,2025,5,South,GA,119270,34,39240.85,Family,Furniture,In Store,Cash,509.84,5,0.026,2.71,2485.63,540.58,0.217,3.3,0,0,30.26,1,11,1130
19935,2025-01-25,2025,1,South,FL,127556,38,58795.89,Family,Electronics,In Store,Debit Card,273.92,5,0.17,4.11,1140.88,492.52,0.432,4.1,0,0,42.21,2,14,1058
19936,2022-12-05,2022,12,Midwest,IL,126308,51,55299.01,Student,Electronics,Mobile App,Credit Card,501.55,6,0.031,7.81,2923.82,1227.24,0.42,3.8,0,7,102.96,19,30,1083
19937,2022-10-31,2022,10,South,VA,114015,37,29228.95,Young Professional,Books,In Store,Credit Card,30.75,5,0.051,1.21,147.12,43.06,0.293,3.5,0,0,26.96,6,27,1071
19938,2021-09-18,2021,9,West,WA,116696,43,31987.39,Young Professional,Electronics,Online,Credit Card,513.49,4,0.015,10.71,2033.86,469.11,0.231,4.0,0,4,80.58,14,22,1101
19939,2025-03-15,2025,3,Midwest,MI,126776,33,35839.89,Business,Groceries,Mobile App,Credit Card,54.32,4,0.187,8.29,184.94,76.54,0.414,3.4,0,4,33.15,7,24,1129
19940,2025-05-06,2025,5,Northeast,PA,103304,47,64409.22,Business,Books,Third Party,Credit Card,45.71,3,0.277,2.69,101.83,36.25,0.356,4.8,0,3,55.55,4,14,1108
19941,2023-04-21,2023,4,Northeast,NJ,124620,41,43321.18,Business,Groceries,Online,Credit Card,30.2,4,0.411,,92.7,22.7,0.245,4.3,0,5,25.81,4,14,1117
19942,2021-04-17,2021,4,South,TX,124998,32,20490.89,Family,Books,Online,PayPal,36.17,3,0.073,14.35,114.94,31.05,0.27,,0,5,24.34,3,27,1129
19943,2021-03-17,2021,3,West,CO,121818,35,54647.42,Business,Clothing,Online,Credit Card,137.57,4,0.193,9.23,453.31,201.43,0.444,5.0,0,5,42.42,6,30,1071
19944,2021-05-13,2021,5,West,CO,125685,34,57752.82,Student,Sports,Mobile App,PayPal,70.06,1,0.087,3.42,67.38,8.02,0.119,4.2,0,4,68.14,14,29,1020
19945,2021-07-03,2021,7,Midwest,MI,128129,33,25500.38,Retiree,Furniture,Mobile App,Debit Card,1092.77,2,0.385,4.9,1349.01,626.35,0.464,3.8,0,4,35.49,4,24,1013
19946,2023-01-15,2023,1,South,NC,110911,50,43925.59,Family,Clothing,In Store,Debit Card,98.07,4,0.157,1.58,332.27,154.21,0.464,4.4,0,0,5.98,2,22,1060
19947,2022-05-06,2022,5,Midwest,WI,100940,25,59068.46,Business,Furniture,Mobile App,,269.47,1,0.292,14.62,205.4,45.33,0.221,4.4,0,5,38.13,5,20,1041
19948,2021-10-10,2021,10,Northeast,NY,111502,19,73880.09,Business,Furniture,In Store,Credit Card,244.85,4,0.23,0.29,754.43,319.78,0.424,3.6,0,0,36.67,7,16,1113
19949,2021-01-07,2021,1,South,GA,119612,45,19457.85,Retiree,Clothing,In Store,Gift Card,48.12,5,0.626,,91.95,32.47,0.353,3.7,0,0,5.38,0,15,1017
19950,2021-10-30,2021,10,Midwest,MI,109413,25,36795.68,Student,Furniture,Mobile App,Cash,431.53,4,0.009,8.81,1719.39,450.22,0.262,4.6,1,3,60.77,11,30,1109
19951,2023-03-25,2023,3,South,GA,109258,30,53325.97,Family,Books,In Store,,83.8,3,0.232,0.0,193.08,46.88,0.243,4.0,0,0,60.82,2,9,1052
19952,2024-06-02,2024,6,West,CA,123458,35,86781.71,Young Professional,Clothing,Online,PayPal,49.61,4,0.168,10.99,176.09,37.84,0.215,3.7,0,3,43.1,5,20,1020
19953,2025-08-06,2025,8,South,VA,117117,18,52026.46,Family,Groceries,Online,Credit Card,26.76,1,0.027,9.76,35.8,8.93,0.25,4.4,0,6,48.78,4,14,1017
19954,2024-07-12,2024,7,South,FL,122049,47,64406.91,Family,Beauty,Online,Debit Card,56.97,2,0.142,5.99,103.75,13.35,0.129,5.0,0,6,64.39,12,20,1138
19955,2023-07-14,2023,7,Northeast,NJ,126589,34,44792.72,Retiree,Sports,Online,Cash,262.54,2,0.205,14.03,431.47,88.39,0.205,3.6,0,5,53.63,5,22,1013
19956,2023-01-30,2023,1,West,CO,113487,45,67363.28,Retiree,Beauty,Online,PayPal,62.6,1,0.221,10.89,59.66,14.67,0.246,3.0,0,3,46.5,4,18,1046
19957,2021-08-09,2021,8,South,FL,126656,23,68475.69,Young Professional,Groceries,Online,Credit Card,56.62,5,0.179,13.09,245.52,53.38,0.217,4.6,0,5,74.51,14,33,1014
19958,2023-01-15,2023,1,West,CO,121166,18,45049.83,Retiree,Electronics,Mobile App,Credit Card,532.85,6,0.645,13.07,1148.04,333.32,0.29,3.1,1,5,135.47,21,31,1115
19959,2023-09-30,2023,9,Midwest,MN,117249,45,51321.81,Young Professional,Electronics,In Store,Credit Card,133.53,2,0.272,2.82,197.24,69.32,0.351,5.0,0,0,43.43,2,18,1144
19960,2022-12-23,2022,12,South,VA,103117,18,54465.34,Family,Furniture,Third Party,Credit Card,1074.1,3,0.128,0.59,2810.44,857.96,0.305,4.2,0,5,40.39,4,16,1147
19961,2024-02-19,2024,2,South,VA,101774,45,32151.46,Young Professional,Books,Online,Debit Card,49.4,6,0.254,16.74,237.85,75.33,0.317,4.1,0,5,64.18,9,28,1005
19962,2023-04-02,2023,4,Northeast,PA,101066,27,33033.15,Student,Clothing,Online,Credit Card,25.25,3,0.056,0.0,71.51,21.98,0.307,4.4,0,3,3.43,1,20,1069
19963,2024-07-02,2024,7,South,VA,124761,38,61645.9,Young Professional,Clothing,In Store,Debit Card,112.99,2,0.075,0.0,209.03,77.14,0.369,3.9,0,0,15.14,1,17,1146
19964,2023-02-06,2023,2,West,WA,103307,33,38349.91,Young Professional,Groceries,Mobile App,Credit Card,32.66,3,0.266,9.22,81.14,19.13,0.236,4.3,0,5,25.11,0,9,1092
19965,2025-06-07,2025,6,Northeast,MA,102237,44,101975.76,Young Professional,Groceries,Mobile App,Debit Card,39.2,3,0.337,9.18,87.15,22.43,0.257,5.0,0,3,57.02,9,24,1116
19966,2022-09-01,2022,9,Northeast,NJ,123123,24,28989.73,Family,Groceries,Mobile App,Credit Card,20.79,3,0.033,10.41,70.72,14.9,0.211,3.5,0,3,11.89,0,18,1050
19967,2023-05-14,2023,5,South,TX,101619,48,33018.19,Young Professional,Groceries,Mobile App,Credit Card,147.92,7,0.031,6.31,1009.65,173.21,0.172,2.0,0,7,52.93,5,19,1140
19968,2023-04-06,2023,4,Midwest,OH,127120,42,49372.24,Young Professional,Furniture,Online,Debit Card,415.15,2,0.047,10.23,801.51,187.03,0.233,2.6,0,3,64.65,11,25,1124
19969,2023-12-20,2023,12,South,FL,107207,28,59702.0,Family,ELECTRONICS,In Store,Gift Card,66.18,5,,0.0,307.74,122.09,0.397,3.2,0,0,22.1,1,19,1136
19970,2024-12-15,2024,12,South,FL,118648,46,41541.59,Family,Groceries,Online,Credit Card,12.97,2,0.218,22.67,42.96,6.47,0.151,4.7,0,5,10.99,2,15,1105
